customer_id,first_name,last_name,email,password,phone
34214879,Jack,Robinson,jack.robinson@example.com,A!o61T@c4d,+44 7526-611-694
71656217,George,Davies,george.davies@example.com,y$^@L5Xk(_,+44 7575-715-833
64035771,Oscar,Brown,oscar.brown@example.com,&7JmJKe#jw,+44 7783-535-814
48562721,James,Wright,james.wright@example.com,k+y634On6$,+44 7785-624-110
62215200,Oscar,Wright,oscar.wright@example.com,%hINEwyV@2,+44 7232-731-545
74082342,Jacob,Jones,jacob.jones@example.com,#eUNEwhF#2,+44 7419-842-144
81747051,Jacob,Wilson,jacob.wilson@example.com,%qkWnuBz!1,+44 7391-505-510
53532489,Thomas,Wright,thomas.wright@example.com,f6j8COe4@*,+44 7727-904-701
42202993,Oscar,Williams,oscar.williams@example.com,eY3GKd3u!C,+44 7747-966-849
20221198,William,Taylor,william.taylor@example.com,+lZ3TIhi&B,+44 7529-469-187
88002834,William,Wilson,william.wilson@example.com,)dfPu#S9i1,+44 7945-744-564
09265544,Jacob,Wright,jacob.wright@example.com,OO664Afu1&,+44 7966-553-946
47484778,Thomas,Jones,thomas.jones@example.com,5amGRag&_2,+44 7257-816-293
16553132,Oliver,Smith,oliver.smith@example.com,!+T6l$n+u9,+44 7348-960-826
43526863,Harry,Williams,harry.williams@example.com,wk)91Jqy7),+44 7774-668-969
06030194,William,Williams,william.williams@example.com,i6(7vMiv^G,+44 7144-885-794
82716648,Thomas,Williams,thomas.williams@example.com,t9S(@B)N(J,+44 7969-494-800
66042856,James,Robinson,james.robinson@example.com,&Mq5uipd&@,+44 7578-779-547
12706316,Harry,Taylor,harry.taylor@example.com,&1KRMk$$gz,+44 7366-506-293
45357408,Oscar,Wilson,oscar.wilson@example.com,$U9P+Zu!)r,+44 7961-139-273
89232368,Thomas,Johnson,thomas.johnson@example.com,N^#3JDpAq2,+44 7226-196-588
59536468,Jacob,Johnson,jacob.johnson@example.com,4&2KIiIfns,+44 7860-744-335
87258745,Jack,Brown,jack.brown@example.com,oW(Go7Kekb,+44 7161-685-691
66017983,Harry,Wilson,harry.wilson@example.com,3^0Qi4nIF),+44 7198-104-716
63003637,George,Davies,george.davies@example.com,A)9)6PdkzX,+44 7646-866-805
42098095,William,Davies,william.davies@example.com,g6K1Ueh#%d,+44 7983-713-152
94350538,Jack,Jones,jack.jones@example.com,iV2yXMml1_,+44 7836-417-951
79969386,Charlie,Jones,charlie.jones@example.com,$TBE0G6d_0,+44 7904-789-502
65422944,Oscar,Johnson,oscar.johnson@example.com,&6Y_hzY1en,+44 7165-857-875
12485163,Jacob,Taylor,jacob.taylor@example.com,*O!^1Ct*wn,+44 7945-385-993
28478921,Oliver,Wilson,oliver.wilson@example.com,^k1MVEjwzh,+44 7828-226-501
11310620,Harry,Jones,harry.jones@example.com,Jk*1Kr(QBa,+44 7583-635-750
95146234,James,Brown,james.brown@example.com,Y8Ri7TxG+O,+44 7885-265-113
07770806,James,Williams,james.williams@example.com,2bJ8RxmS^c,+44 7248-208-607
90030704,Jacob,Wright,jacob.wright@example.com,5g2IxYJd(C,+44 7968-914-484
17904151,James,Taylor,james.taylor@example.com,e2pG5XcE@r,+44 7201-523-283
00517614,George,Johnson,george.johnson@example.com,fs3G$NqPb!,+44 7665-534-252
31767053,Charlie,Wilson,charlie.wilson@example.com,qqMVV6Ue*u,+44 7624-152-399
81943439,Harry,Wright,harry.wright@example.com,8)nuH+f4)b,+44 7473-338-847
58699059,Jack,Jones,jack.jones@example.com,%sIHHQyx6m,+44 7249-611-960
65633818,Jacob,Wilson,jacob.wilson@example.com,pt5qXqWh(1,+44 7800-968-269
75906731,Harry,Wright,harry.wright@example.com,*9lwMmkrO!,+44 7194-221-517
29809597,Thomas,Williams,thomas.williams@example.com,&z(F%zQ2c8,+44 7197-371-419
67816560,Thomas,Johnson,thomas.johnson@example.com,&qaFPjWW19,+44 7546-919-992
73825557,James,Wright,james.wright@example.com,B%6qU^xJoF,+44 7258-287-391
